customernumber, customername, starttime, endtime, beginfootprint, afterfootprint, deltaptcount, %EGMchange, preUtilization, adjpreUtilization, postUtilization, adjpostUtilization, preTheoWin, preTheoWPUPD, adjpreTheoWPUPD, postTheoWin, postTheoWPUPD, adjpostTheoWPUPD, preActualWPUPD, adjpreActualWPUPD, postActualWPUPD, adjpostActualWPUPD, %TheoWchange, adj%TheoWchange, %ActualWchange, adj%ActualWchange, DFtheo, adjDFtheo, DFactual, adjDFactual
QUAP002, Quapaw Downstream Casino, 2014-7, 2014-7, 414, 478, 64, 0.15458937198067632, 0.21625, 0.24404717554255898, 0.18479166666666666, 0.25951078373127445, 26047056.67791, 346.9055548174045, 321.56464976053485, 27015577.16647, 306.9045187384409, 298.8500190859519, 353.9292349901444, 331.36982241662673, 316.5986047304205, 307.31138900063615, -0.11530814518095085, -0.07063783500922213, -0.10547484233893081, -0.07260297042300443, -0.7458995641392758, -0.4569384952159057, -0.6822903863799588, -0.4696504649238099
SACF002, Sac & Fox Casino - Stroud, 2016-4, 2016-4, 58, 59, 1, 0.017241379310344827, 0.058472222222222224, 0.07616141285929497, 0.051111111111111114, 0.07914866924819258, 690290.4742350001, 65.22018841978459, 63.40110394926304, 648243.1700159999, 59.575698007168455, 59.68746137707931, 65.98430366591082, 63.87193099995276, 59.916291701130405, 63.08974612950097, -0.08654514114994301, -0.05857378406463688, -0.09196144579328647, -0.012246144091876049, -5.019618186696695, -3.397279475748939, -5.3337638560106155, -0.7102763573288109
SEMI004, Seminole Nation Casino, 2014-11, 2014-11, 107, 111, 4, 0.037383177570093455, 0.08611111111111111, 0.12941124064048437, 0.09569444444444444, 0.11228013494855789, 1795163.22873, 90.76566026544646, 91.1145013620184, 2088833.030142, 103.4178151372413, 98.24424666922468, 101.15758721812114, 101.21445659738092, 90.77554856916528, 82.94838993454796, 0.13939363008866243, 0.0782503904496848, -0.10263232778149974, -0.18046894956412401, 3.72877960487172, 2.0931979445290687, -2.745414768155118, -4.827544400840318
SEMI004, Seminole Nation Casino, 2016-1, 2016-1, 111, 123, 12, 0.10810810810810811, 0.08659722222222223, 0.13166006614393555, 0.0825, 0.0973176667709473, 1912917.784051, 93.34949170656841, 94.09107173677532, 1990429.9056550001, 90.73805186246354, 86.247320902717, 92.43266445442123, 94.67956801551826, 80.4820158643326, 78.42637081281913, -0.027974869454175384, -0.08336339133219386, -0.12929031809941524, -0.17166530797896312, -0.25876754245112227, -0.7711113698227932, -1.195935442419591, -1.5879040988054087
SENE001, Seneca Cayuga-Grand Lake Casino, 2014-10, 2014-12, 179, 187, 8, 0.0446927374301676, 0.13506944444444444, 0.17671421502303875, 0.13569444444444445, 0.15441147611909822, 4036718.0925319996, 123.08943718652232, 119.09232331251717, 4870920.616517, 126.29107875539941, 118.45972828110658, 115.96038511968287, 112.93692040509224, 125.46743343099381, 118.70407119077497, 0.026010693054234365, -0.005311803597538007, 0.08198531163464748, 0.05106523858625327, 0.5819892570884939, -0.11885160549491292, 1.8344213478252374, 1.1425847133674167
SENE001, Seneca Cayuga-Grand Lake Casino, 2015-3, 2015-4, 187, 227, 40, 0.21390374331550802, 0.13305555555555557, 0.1812181793751565, 0.13854166666666667, 0.18658893129022097, 4046969.7095930004, 119.98842829675641, 117.25002101479483, 5510186.558092, 132.0944181352064, 128.64299454739415, 109.73424573055028, 108.18938096587404, 137.19861964807978, 133.60249967061418, 0.10089297785040872, 0.09716820034652054, 0.25028079187756563, 0.23489476026077044, 0.4716746714506608, 0.4542613366199836, 1.1700627020276193, 1.0981330042191018
SENE001, Seneca Cayuga-Grand Lake Casino, 2015-9, 2015-11, 227, 269, 42, 0.18502202643171806, 0.13791666666666666, 0.16379410384415677, 0.1295138888888889, 0.14412832893066307, 5429400.758032, 131.12277532861592, 124.12984527142754, 5768580.918910999, 118.1263242599623, 110.25588894426015, 133.17794261839785, 126.17407144555268, 118.30674816726052, 112.54222017962896, -0.09911665640147031, -0.11176970612369665, -0.11166409511031858, -0.10804003635411114, -0.5357019286460419, -0.6040886497637891, -0.6035178473819599, -0.5839306726757911
TONK002, Tonkawa - Native Lights Casino, 2014-9, 2014-11, 139, 141, 2, 0.014388489208633094, 0.10388888888888889, 0.11691105777445168, 0.10159722222222223, 0.11544117108222093, 3059761.871421, 119.34014085654667, 110.43206624747454, 3082268.5449099997, 119.83936799805598, 112.05844472706065, 127.51443582042982, 116.3944596887554, 113.88741718506999, 106.55977495645412, 0.004183229028608293, 0.01472741147432168, -0.10686647788294232, -0.08449444035910061, 0.29073441748827633, 1.0235550974653567, -7.427220212864491, -5.872363604957492
TONK002, Tonkawa - Native Lights Casino, 2015-7, 2015-12, 141, 142, 1, 0.0070921985815602835, 0.10381944444444445, 0.12061637868723007, 0.09861111111111111, 0.10438577720274626, 3144246.3844669997, 122.94699243243136, 115.14814590615467, 3635568.473032, 140.3260951455921, 127.95004519997683, 115.79965199030265, 110.74809745116134, 137.23902385363596, 126.08559680384437, 0.14135443551180693, 0.11117764157710071, 0.185141936912977, 0.13848995789247476, 19.930975407164777, 15.6760474623712, 26.105013104729757, 19.52708406283894
TONK003, Tonkawa Indian Casino West - Tonkawa Nation, 2015-3, 2015-5, 97, 105, 8, 0.08247422680412371, 0.16472222222222221, 0.21719113091545533, 0.16479166666666667, 0.23692942557156593, 3872483.932285, 219.89006486201805, 213.99492154624954, 4788701.471815, 249.2168343385376, 247.04472015888632, 213.5977741184487, 208.82663533893586, 246.84401717408275, 246.24027557996357, 0.1333701433710624, 0.15444197635079815, 0.15564882730097007, 0.1791612462668066, 1.6171129883741315, 1.8726089632534275, 1.8872420310242621, 2.17233011098503
WAPOR01, "Port Gamble SKallam Tribe: The Point Casino", 2016-2, 2016-2, 15, 20, 5, 0.3333333333333333, 0.06027777777777778, 0.10240784347140118, 0.03881944444444444, 0.0531100859627415, 229440.5254093, 87.5059212087338, 90.25759462696415, 215472.50286970002, 57.90714938718087, 56.09214696705187, 86.64625476735316, 91.42314817349352, 52.330671862402575, 48.78417469376512, -0.338248788341408, -0.37853266310850114, -0.3960423101620327, -0.46639143730658356, -1.014746365024224, -1.1355979893255035, -1.1881269304860982, -1.3991743119197508
WICH001, Sugar Creek Casino, 2014-5, 2014-7, 85, 121, 36, 0.4235294117647059, 0.13416666666666666, 0.17487020533429026, 0.10319444444444445, 0.1538829435673746, 2430229.381789, 157.96096079226518, 154.32087443152423, 2853045.996747, 126.50405696568085, 126.1316872602758, 148.98298927526812, 144.19793316743582, 132.57566088768678, 137.18563214649936, -0.19914353311609306, -0.18266606688880987, -0.11012887086905188, -0.048629691611419355, -0.47020000874633083, -0.4312948801541344, -0.2600265006630392, -0.11482010519362904
WICH001, Sugar Creek Casino, 2014-12, 2014-12, 121, 125, 4, 0.03305785123966942, 0.10305555555555555, 0.1555546462461207, 0.09965277777777778, 0.11635158723266066, 2741153.2088470003, 123.88833087078551, 124.14910806580494, 2810897.851557, 124.12337064192351, 117.35024908465073, 127.78241390219651, 130.58028651423666, 124.68427051134857, 117.28224681206393, 0.001897190554477241, -0.05476365547105254, -0.024245459889490176, -0.10183803434006783, 0.05739001427293654, -1.6566005779993394, -0.7334251616570778, -3.080600538787052
WYAN002, Wyandotte Nation Casino, 2014-2, 2015-3, 121, 284, 163, 1.3471074380165289, 0.1082638888888889, 0.15234969415908678, 0.08861111111111111, 0.11484412054284898, 2772621.589486, 103.21724329856303, 100.76112829938202, 4626032.24998, 87.55123679889473, 83.87867782645067, 103.00589419998511, 100.08294335321273, 88.16785154623567, 84.72426749401946, -0.1517770287116978, -0.1675492400479094, -0.14405042322084502, -0.15345947415824324, -0.11266883726451186, -0.12437704322574869, -0.1069331362559647, -0.1139177691604137
WYAN002, Wyandotte Nation Casino, 2015-7, 2015-7, 284, 294, 10, 0.035211267605633804, 0.09368055555555556, 0.10305414058774062, 0.08041666666666666, 0.11386827096148312, 4365871.948543, 90.80999123370843, 83.9983725024232, 4270378.158763999, 78.41167365204457, 76.71001785189402, 90.09585290263536, 82.95243571745326, 82.41066028901415, 80.53685635307835, -0.13653032461764666, -0.08676780791578928, -0.08530018159577703, -0.029120053479836115, -3.877461219141165, -2.4642057448084156, -2.4225251573200675, -0.8270095188273456
