customernumber,customername,year,month,beginfootprint,deltaptcount,trainset,gamesPlayed,ActualWin,TheoWin,MachineDays,GamesPlayedAdj,ActualWinAdj,TheoWinAdj
SEMI003,Seminole - Wewoka Trading Post,2014,4,36,0,CTRL,1777075,74692.25,109451.018574,1080,2365717.41674,68878.0119527,108412.603819
SEMI003,Seminole - Wewoka Trading Post,2014,5,36,0,CTRL,1662126,85779.5,99564.8718199,1116,2167338.22023,83192.9856346,96009.3361303
SEMI003,Seminole - Wewoka Trading Post,2014,6,36,-1,TRMT,1420661,118119.5,84776.0238107,1056,2337249.55509,128324.410538,85807.8420192
SEMI003,Seminole - Wewoka Trading Post,2014,7,35,1,TRMT,1632524,82282.55,98296.1609237,1125,2501420.02004,81782.0683366,101320.231887
SEMI003,Seminole - Wewoka Trading Post,2014,8,36,-3,TRMT,1679633,66152.7,101458.180908,1038,2294762.1905,64213.6027735,98399.554137
SEMI003,Seminole - Wewoka Trading Post,2014,9,33,3,TRMT,1486411,57044.5,91605.4640904,1080,2552001.22487,65100.452845,94911.4896443
SEMI003,Seminole - Wewoka Trading Post,2014,10,36,0,TRAIN,1722462,47298.35,106759.252695,1116,2823683.18568,50428.2930014,107061.433351
SEMI003,Seminole - Wewoka Trading Post,2014,11,36,0,CTRL,1589849,101545.35,94232.6258547,1080,2627193.12151,96631.854825,97216.3520999
SEMI003,Seminole - Wewoka Trading Post,2014,12,36,0,CTRL,1690737,89453.8,107487.172332,1116,2725604.21966,93453.4920022,110610.49954
SEMI003,Seminole - Wewoka Trading Post,2015,1,36,0,CTRL,1417885,36793,85496.0581195,1116,1802407.81271,42378.9333022,81223.9807671
SEMI003,Seminole - Wewoka Trading Post,2015,2,36,0,CTRL,1670784,86038.2,106348.349294,1008,1404548.1434,83753.0982234,97149.0852097
SEMI003,Seminole - Wewoka Trading Post,2015,3,36,0,CTRL,1610732,59211.4,103746.591762,1116,1623631.62602,54677.3005363,95274.7268252
SEMI003,Seminole - Wewoka Trading Post,2015,4,36,0,CTRL,1581368,126028.1,102230.025,1080,2011545.38265,131341.962678,98010.2233633
SEMI003,Seminole - Wewoka Trading Post,2015,5,36,0,CTRL,1596716,88578.7,102253.67872,1115,2014606.29891,86085.2610356,97933.735917
SEMI003,Seminole - Wewoka Trading Post,2015,6,36,0,CTRL,1197906,67413.8,71319.3696886,1080,1936096.31066,63862.0718485,71544.9273444
SEMI003,Seminole - Wewoka Trading Post,2015,7,36,0,CTRL,1279638,85235.65,77677.5718785,1116,1781635.33403,82120.5103892,78003.5924179
SEMI003,Seminole - Wewoka Trading Post,2015,8,36,0,CTRL,1288502,100607.2,78971.2111158,1116,2026969.59054,100418.612014,79662.0887631
SEMI003,Seminole - Wewoka Trading Post,2015,9,36,0,CTRL,1320887,81728.65,81799.8973635,1080,2293953.15445,89889.101468,86244.5637924
SEMI003,Seminole - Wewoka Trading Post,2015,10,36,0,CTRL,1447685,89366.55,94858.0180153,1116,2348451.74112,81831.7403503,96353.9635776
SEMI003,Seminole - Wewoka Trading Post,2015,11,36,0,CTRL,1407518,74803.05,94562.3610175,1080,2606192.20686,82767.5969026,100069.53514
SEMI003,Seminole - Wewoka Trading Post,2015,12,36,0,CTRL,1473561,98736.44,96036.0717748,1119,2403695.21382,98429.2844242,98619.650006
SEMI003,Seminole - Wewoka Trading Post,2016,1,36,0,CTRL,1265915,128741.77,79295.9252943,1116,1836309.20674,127032.595902,78618.9830701
SEMI003,Seminole - Wewoka Trading Post,2016,2,36,0,CTRL,1483330,95852.85,89953.3460246,1044,1431128.63015,92693.6307615,84983.2033601
SEMI003,Seminole - Wewoka Trading Post,2016,3,36,0,CTRL,1289064,83554.98,82826.123549,1116,1268339.91168,70620.0146861,75193.6294236
SEMI003,Seminole - Wewoka Trading Post,2016,4,36,0,CTRL,1300350,92290.03,80744.0290599,1080,1415958.62023,78088.9095371,74758.5658538
SEMI003,Seminole - Wewoka Trading Post,2016,5,36,0,CTRL,1198701,67552.65,82678.0811868,1129,1741988.81152,61137.2934868,82772.9011527
SEMI003,Seminole - Wewoka Trading Post,2016,6,36,0,CTRL,1067958,84800.62,71228.9187462,1080,1703143.03829,91640.2511883,71882.4083564
SEMI003,Seminole - Wewoka Trading Post,2016,7,36,0,CTRL,1156312,75505.7,76018.8234192,1116,1428480.50369,84446.5305647,73490.7272832
SEMI003,Seminole - Wewoka Trading Post,2016,8,36,0,CTRL,1165974,74494.06,79755.6129016,1116,2014979.42634,77824.7142884,83172.3046398
SEMI003,Seminole - Wewoka Trading Post,2016,9,36,0,CTRL,1244698,125267.06,82121.0746782,1080,1956792.90845,123542.523699,83344.5978948
SEMI003,Seminole - Wewoka Trading Post,2016,10,36,0,CTRL,1254893,99051.83,83614.5394414,1116,2244210.94657,97650.0878098,85831.624603
SEMI003,Seminole - Wewoka Trading Post,2016,11,36,0,CTRL,128468,3744.21,8672.29025156,324,315356.084631,4644.77013376,10421.9540084
SEMI004,Seminole Nation Casino,2013,7,103,0,CTRL,2841968,164415.88,196325.220784,2024,4316578.11989,163093.827774,200760.377443
SEMI004,Seminole Nation Casino,2013,8,103,4,TRMT,4211383,335108.01,279977.66405,3301,5397407.10234,323586.097545,268524.78074
SEMI004,Seminole Nation Casino,2013,9,107,0,TRAIN,3800425,283418.27,256295.296328,3202,5973705.04614,287993.473588,260908.955878
SEMI004,Seminole Nation Casino,2013,10,107,0,CTRL,4336145,303145.9,295760.547205,3327,7843007.22837,320579.586108,308053.70049
SEMI004,Seminole Nation Casino,2013,11,107,0,CTRL,4494213,325292.13,305589.499496,3210,6951500.88369,331241.605457,306783.796049
SEMI004,Seminole Nation Casino,2013,12,107,0,CTRL,4404403,336219.61,312562.159158,3317,7424683.88666,338305.450633,328391.993116
SEMI004,Seminole Nation Casino,2014,1,107,0,CTRL,4167078,361588.71,292522.642759,3288,6147437.34076,369030.321603,292048.846234
SEMI004,Seminole Nation Casino,2014,2,107,-4,TRMT,4420875,319157.51,318308.957116,2884,3364988.17997,302331.522213,290236.65871
SEMI004,Seminole Nation Casino,2014,3,103,4,TRMT,4706474,400582.86,340148.342786,3324,4340999.94849,328210.766172,305624.454039
SEMI004,Seminole Nation Casino,2014,4,107,0,TRAIN,4231729,245607.89,314180.47141,3210,5572534.09769,230902.647036,307238.25464
SEMI004,Seminole Nation Casino,2014,5,107,0,CTRL,4399302,313904.47,318927.168098,3317,5768889.88863,310114.580313,308903.602855
SEMI004,Seminole Nation Casino,2014,6,107,-1,TRMT,3708032,362984.24,280888.69268,3184,5812304.3079,351616.442982,282728.384237
SEMI004,Seminole Nation Casino,2014,7,106,1,TRMT,3766369,323448.04,280141.652613,3317,5599473.14643,339463.716705,287703.50751
SEMI004,Seminole Nation Casino,2014,8,107,0,TRAIN,4234941,364547.97,305434.320704,3385,5456672.74013,359590.801521,293912.897068
SEMI004,Seminole Nation Casino,2014,9,107,0,CTRL,4101355,334609.87,294587.321033,3210,7170474.44627,348760.147924,309075.571972
SEMI004,Seminole Nation Casino,2014,10,107,0,CTRL,4318665,301200.17,315184.073602,3365,7048920.92102,292273.833138,319738.644296
SEMI004,Seminole Nation Casino,2014,11,107,4,TRMT,4409730,247128.71,326653.649798,3354,7198465.26309,277493.385206,335407.659489
SEMI004,Seminole Nation Casino,2014,12,111,0,TRAIN,4593484,248048.28,341747.544757,3437,7297483.47406,228887.773551,351407.273947
SEMI004,Seminole Nation Casino,2015,1,111,0,CTRL,4071267,268206.75,289129.238769,3441,5240950.11357,264994.705423,279890.216965
SEMI004,Seminole Nation Casino,2015,2,111,0,CTRL,4563310,319660.07,333685.229254,3108,3595496.54591,280178.426876,299260.797036
SEMI004,Seminole Nation Casino,2015,3,111,0,CTRL,4942759,360031.54,381797.929396,3441,4507114.08633,312851.92728,339852.977532
SEMI004,Seminole Nation Casino,2015,4,111,0,CTRL,4819267,250673.27,372926.656694,3330,5977805.31185,214414.487792,361119.818459
SEMI004,Seminole Nation Casino,2015,5,111,0,CTRL,4854574,386864.62,369546.431272,3441,6037962.45423,374064.258976,352806.210286
SEMI004,Seminole Nation Casino,2015,6,111,0,CTRL,3990174,201306.09,305579.148794,3330,6158365.98267,187106.801901,306624.630497
SEMI004,Seminole Nation Casino,2015,7,111,0,CTRL,4391866,346172.9,324430.183922,3441,5872000.6708,346873.908357,322300.598164
SEMI004,Seminole Nation Casino,2015,8,111,0,CTRL,4184639,348893.06,307423.921783,3441,6067915.48832,344637.30683,304145.677802
SEMI004,Seminole Nation Casino,2015,9,111,0,CTRL,4141394,297598.96,306774.077679,3330,6707332.65882,317675.886436,313637.858154
SEMI004,Seminole Nation Casino,2015,10,111,0,CTRL,4441975,252721.93,337306.242982,3441,6659117.01495,266379.429228,332671.632675
SEMI004,Seminole Nation Casino,2015,11,111,0,CTRL,4108011,314653.69,315381.655072,3330,7085840.85468,327314.163774,330891.225527
SEMI004,Seminole Nation Casino,2015,12,111,0,CTRL,4298263,334089.62,321601.702613,3509,6458677.5985,337293.013149,324467.249708
SEMI004,Seminole Nation Casino,2016,1,111,12,TRMT,4058899,345871.63,310277.251922,3813,5233442.2073,329969.518101,298237.279264
SEMI004,Seminole Nation Casino,2016,2,123,0,TRAIN,4705964,292690.37,347082.82424,3567,4117915.95703,277692.115713,316374.420969
SEMI004,Seminole Nation Casino,2016,3,123,0,CTRL,4556308,322853.35,352227.360362,3813,4563648.60251,287714.317513,323558.079938
SEMI004,Seminole Nation Casino,2016,4,123,-2,TRMT,4283184,314096.27,332463.698016,3628,4770736.18281,306471.954022,309886.836422
SEMI004,Seminole Nation Casino,2016,5,121,-2,TRMT,4309521,246710.17,326118.653043,3788,6113873.8044,238707.829354,324701.466387
SEMI004,Seminole Nation Casino,2016,6,119,-2,TRMT,3940676,345033.89,294776.317187,3510,5892679.9021,356946.897482,291788.303516
SEMI004,Seminole Nation Casino,2016,7,117,1,TRMT,4277242,244069.45,337761.052807,3630,5281694.42249,252827.756066,325612.12409
SEMI004,Seminole Nation Casino,2016,8,118,-7,TRMT,4133593,349762.65,324241.126233,3441,6901370.24279,358366.76507,332147.843325
SEMI004,Seminole Nation Casino,2016,9,111,3,TRMT,3990853,296828.66,305129.410437,3415,6007244.04009,289070.903275,305585.814146
SEMI004,Seminole Nation Casino,2016,10,114,0,TRAIN,4280582,360957.14,334996.540573,3473,7569170.48844,377230.109148,344702.878002
SEMI004,Seminole Nation Casino,2016,11,114,-3,TRMT,396138,28901.01,30409.7375655,1050,959213.36821,37871.8404131,36332.3179909
SENE001,Seneca Cayuga-Grand Lake Casino,2013,7,168,0,CTRL,6586545,318391.68,391509.211423,3857,9118193.55475,315326.228841,388743.714849
SENE001,Seneca Cayuga-Grand Lake Casino,2013,8,168,1,TRMT,8790598,460754.49,508430.974422,5220,11084028.075,430249.276845,484541.638071
SENE001,Seneca Cayuga-Grand Lake Casino,2013,9,169,0,TRAIN,8236289,516057.66,472075.576148,5070,12616150.3935,510689.185192,475859.275296
SENE001,Seneca Cayuga-Grand Lake Casino,2013,10,169,0,CTRL,8171633,498947.28,474903.150269,5239,13865929.2246,515530.246561,484032.866171
SENE001,Seneca Cayuga-Grand Lake Casino,2013,11,169,4,TRMT,8478164,438743.05,492604.484243,5138,11944635.0346,436013.324226,480020.937553
SENE001,Seneca Cayuga-Grand Lake Casino,2013,12,173,0,TRAIN,7803672,420033.6,454663.704068,5363,12060360.7437,427084.044871,458792.671148
SENE001,Seneca Cayuga-Grand Lake Casino,2014,1,173,8,TRMT,8148308,450076.98,471274.188968,5569,10839211.4279,466299.060462,454742.220588
SENE001,Seneca Cayuga-Grand Lake Casino,2014,2,181,0,TRAIN,9631166,506466.74,566478.849129,5068,6525967.48494,428971.879197,492873.494785
SENE001,Seneca Cayuga-Grand Lake Casino,2014,3,181,0,CTRL,10300337,607164.32,613783.351867,5611,8493907.59784,506639.407259,533391.968345
SENE001,Seneca Cayuga-Grand Lake Casino,2014,4,181,0,CTRL,10469725,577885.48,632610.885486,5416,12687009.5058,528069.112202,601076.281555
SENE001,Seneca Cayuga-Grand Lake Casino,2014,5,181,-2,TRMT,11144328,637597.75,696553.509288,5506,12916939.6037,624660.363545,654036.976359
SENE001,Seneca Cayuga-Grand Lake Casino,2014,6,179,0,TRAIN,10539799,679133.53,677874.81306,5370,15125297.5824,652049.307441,660333.80847
SENE001,Seneca Cayuga-Grand Lake Casino,2014,7,179,0,CTRL,10773306,621793.64,701369.231942,5549,14484625.2614,604488.577331,694735.370005
SENE001,Seneca Cayuga-Grand Lake Casino,2014,8,179,0,CTRL,11106204,733976.49,715969.40474,5510,13002265.8478,707722.305507,674689.95844
SENE001,Seneca Cayuga-Grand Lake Casino,2014,9,179,0,CTRL,9760663,552533.94,612340.248016,5444,15236796.8151,586776.638659,620760.348205
SENE001,Seneca Cayuga-Grand Lake Casino,2014,10,179,6,TRMT,10728106,569690.53,671578.782859,5735,16495350.8001,535104.479216,665221.950735
SENE001,Seneca Cayuga-Grand Lake Casino,2014,11,185,0,TRAIN,10593753,599183.79,655587.687744,5550,14726533.0584,605507.15017,641413.573819
SENE001,Seneca Cayuga-Grand Lake Casino,2014,12,185,2,TRMT,10772907,628472.39,683102.254481,5777,16693668.5745,666510.384075,693885.369949
SENE001,Seneca Cayuga-Grand Lake Casino,2015,1,187,0,TRAIN,11698337,719986.83,709926.787909,5797,16100841.6734,702471.162826,696758.361388
SENE001,Seneca Cayuga-Grand Lake Casino,2015,2,187,0,CTRL,11076499,631249.16,714433.948584,5425,8761434.3356,552641.626271,636569.104691
SENE001,Seneca Cayuga-Grand Lake Casino,2015,3,187,30,TRMT,13131520,764423.37,823936.865415,6699,11690752.0871,698834.430258,731812.093341
SENE001,Seneca Cayuga-Grand Lake Casino,2015,4,217,10,TRMT,13154855,754452.44,872236.302534,6799,14952937.3992,698700.991883,820378.83955
SENE001,Seneca Cayuga-Grand Lake Casino,2015,5,227,0,TRAIN,13792385,1059079.82,913525.763443,7039,15776143.3431,1023160.2767,856344.291836
SENE001,Seneca Cayuga-Grand Lake Casino,2015,6,227,0,CTRL,12522528,909961.82,836860.948632,6810,18477036.7647,902488.833819,827010.569268
SENE001,Seneca Cayuga-Grand Lake Casino,2015,7,227,0,CTRL,15375208,998170.9,1040387.41508,7037,17638896.8124,916339.89629,988153.036095
SENE001,Seneca Cayuga-Grand Lake Casino,2015,8,227,0,CTRL,14270118,1028410.72,942453.462928,7023,19128236.9869,984965.347396,916145.673064
SENE001,Seneca Cayuga-Grand Lake Casino,2015,9,227,-1,TRMT,13644761,797877.21,876676.754228,6780,21240661.8254,822382.282638,892667.845812
SENE001,Seneca Cayuga-Grand Lake Casino,2015,10,226,1,TRMT,13639484,929602.75,900282.213781,7025,19819562.0572,923758.034417,885892.458475
SENE001,Seneca Cayuga-Grand Lake Casino,2015,11,227,42,TRMT,13467990,875442.56,869646.544795,7692,21320877.0994,862356.96673,892331.226103
SENE001,Seneca Cayuga-Grand Lake Casino,2015,12,269,0,TRAIN,13703116,944066.86,847829.230259,8340,19300435.1109,954093.73513,848267.81212
SENE001,Seneca Cayuga-Grand Lake Casino,2016,1,269,0,CTRL,15195562,807758.55,947303.040331,8339,18758919.2246,795498.019778,901894.508024
SENE001,Seneca Cayuga-Grand Lake Casino,2016,2,269,0,CTRL,15945387,1109870.45,983131.951326,7813,12583979.9088,997726.687079,867829.347521
SENE001,Seneca Cayuga-Grand Lake Casino,2016,3,269,2,TRMT,16025982,1057287.8,1031555.05202,8371,14522997.4243,958029.14242,914638.047101
SENE001,Seneca Cayuga-Grand Lake Casino,2016,4,271,0,TRAIN,15464851,933021.23,1004496.98772,8066,15892362.3345,884744.755049,913457.937236
SENE001,Seneca Cayuga-Grand Lake Casino,2016,5,271,-16,TRMT,14756306,925386.85,954264.657255,7905,20293730.5329,905794.440796,938148.428702
SENE001,Seneca Cayuga-Grand Lake Casino,2016,6,255,0,TRAIN,13215363,800189.76,882883.413539,7650,18543912.2777,787733.680981,862920.059252
SENE001,Seneca Cayuga-Grand Lake Casino,2016,7,255,0,CTRL,15005731,1106742.65,995656.662366,7905,17455772.551,1030392.6043,936751.886078
SENE001,Seneca Cayuga-Grand Lake Casino,2016,8,255,0,CTRL,14575117,988383.36,994640.799822,7898,21848561.2997,961931.943474,985162.799121
SENE001,Seneca Cayuga-Grand Lake Casino,2016,9,255,0,CTRL,14215941,1021327.81,942483.524409,7650,20610557.6527,1016796.9344,933585.338436
SENE001,Seneca Cayuga-Grand Lake Casino,2016,10,255,0,CTRL,13996663,949214.12,943783.893486,7905,23646052.5172,971401.342642,957399.711009
SENE001,Seneca Cayuga-Grand Lake Casino,2016,11,255,0,CTRL,1312932,68796.82,95019.7570444,2292,3112647.86711,84870.1709929,112248.887582
THLO001,Thlopthlocco-Golden Pony,2013,12,88,0,CTRL,79841,-10620.94,6258.90510883,88,204329.103887,-13349.2569659,7866.69848648
THLO001,Thlopthlocco-Golden Pony,2014,1,88,1,TRMT,4658186,378609.9,338082.150956,2758,6749689.67104,400756.106899,330265.272619
THLO001,Thlopthlocco-Golden Pony,2014,2,89,0,TRAIN,4973773,343162.41,360563.369521,2491,3538671.9896,323815.905447,316557.921813
THLO001,Thlopthlocco-Golden Pony,2014,3,89,0,CTRL,5212687,299578.99,387848.66839,2757,4418774.95024,253871.950811,341737.694983
THLO001,Thlopthlocco-Golden Pony,2014,4,89,0,CTRL,4708245,212812.31,352461.135123,2670,6062496.83331,209158.224475,340416.15077
THLO001,Thlopthlocco-Golden Pony,2014,5,89,0,CTRL,4852852,391547.19,372028.872066,2759,6056869.79097,356077.555868,351853.666592
THLO001,Thlopthlocco-Golden Pony,2014,6,89,0,CTRL,3809333,345562.35,286926.072544,2670,6521303.54301,368122.212357,294085.306273
THLO001,Thlopthlocco-Golden Pony,2014,7,89,0,CTRL,3994084,318038.35,300958.717465,2779,6435050.42311,327107.33754,313658.850861
THLO001,Thlopthlocco-Golden Pony,2014,8,89,0,CTRL,4812866,365869.74,361756.237235,2778,6124257.77929,357130.45964,343564.241168
THLO001,Thlopthlocco-Golden Pony,2014,9,89,0,CTRL,4963143,327545.92,369425.59112,2660,8066983.53249,319423.211259,378204.064263
THLO001,Thlopthlocco-Golden Pony,2014,10,89,0,CTRL,4599033,327070.13,343905.653571,2744,7168657.39803,354877.774109,342500.815559
THLO001,Thlopthlocco-Golden Pony,2014,11,89,0,CTRL,4188287,261571.42,308309.907884,2655,7123432.37309,258957.982294,319356.662129
THLO001,Thlopthlocco-Golden Pony,2014,12,89,0,CTRL,4966069,411796.74,348026.007504,2757,7718582.19035,405364.53793,354964.449803
THLO001,Thlopthlocco-Golden Pony,2015,1,89,0,CTRL,5100314,305706.29,378601.728684,2756,6700211.44691,289025.803066,365535.812457
THLO001,Thlopthlocco-Golden Pony,2015,2,89,0,CTRL,1430236,159584.06,102313.272842,2487,1799823.47837,153509.403825,99030.114804
THLO001,Thlopthlocco-Golden Pony,2015,3,89,0,CTRL,909108,63446.78,70928.3140385,2758,811174.32723,55661.4813527,62869.2495172
THLO001,Thlopthlocco-Golden Pony,2015,4,89,0,CTRL,5390830,541798.79,411368.409833,2672,6673408.98505,530558.409362,394581.651424
THLO001,Thlopthlocco-Golden Pony,2015,5,89,0,CTRL,5447346,386711.33,413430.64998,2766,6979369.77298,367097.737131,397520.237925
THLO001,Thlopthlocco-Golden Pony,2015,6,89,0,CTRL,5100369,301684.94,414446.775749,2673,8362361.53154,305477.805036,417801.392894
THLO001,Thlopthlocco-Golden Pony,2015,7,89,0,CTRL,5277258,504704.11,430718.622903,2764,6917977.874,503138.351652,422411.268021
THLO001,Thlopthlocco-Golden Pony,2015,8,89,0,CTRL,4906717,361886.62,400295.474897,2770,7665511.19424,331147.250687,404918.344802
THLO001,Thlopthlocco-Golden Pony,2015,9,89,0,CTRL,4584543,270918.1,361648.605341,2674,7637150.5192,278497.670932,372775.664889
THLO001,Thlopthlocco-Golden Pony,2015,10,89,0,CTRL,4889008,390387.51,384327.696464,2760,7770664.36987,354751.351219,377524.034694
THLO001,Thlopthlocco-Golden Pony,2015,11,89,0,CTRL,4364458,356455.61,340633.607676,2670,8093657.15972,381078.834133,359704.142556
THLO001,Thlopthlocco-Golden Pony,2015,12,89,0,CTRL,4974748,382851.67,393595.949483,2759,7828384.9744,414938.505457,402786.573772
THLO001,Thlopthlocco-Golden Pony,2016,1,89,0,CTRL,4744030,345019.44,376950.811712,2759,6688085.94796,325789.923774,370941.708236
THLO001,Thlopthlocco-Golden Pony,2016,2,89,0,CTRL,5340969,409255.01,416347.714518,2581,4666750.27185,376070.175335,378063.887773
THLO001,Thlopthlocco-Golden Pony,2016,3,89,0,CTRL,5146101,473899.7,388214.485241,2759,5067543.98695,421904.104477,351578.560349
THLO001,Thlopthlocco-Golden Pony,2016,4,89,0,CTRL,4656294,337206.28,350299.402278,2670,5188552.44053,305232.566493,324373.910741
THLO001,Thlopthlocco-Golden Pony,2016,5,89,0,CTRL,4502956,314735.61,348896.094513,2843,6778873.81794,347884.170897,349214.836871
THLO001,Thlopthlocco-Golden Pony,2016,6,89,0,CTRL,4128384,302200.23,326111.152547,2670,6285659.30817,287883.70248,324462.991087
THLO001,Thlopthlocco-Golden Pony,2016,7,89,0,CTRL,4859749,360254.8,378295.652509,2750,6366273.77613,350082.224561,370689.172968
THLO001,Thlopthlocco-Golden Pony,2016,8,89,0,CTRL,4300229,392373.38,328550.755007,2759,7108203.20428,392069.312028,334934.534475
THLO001,Thlopthlocco-Golden Pony,2016,9,89,0,CTRL,3934868,288339.15,309398.968209,2670,5984098.7629,270490.111841,308212.966763
THLO001,Thlopthlocco-Golden Pony,2016,10,89,0,CTRL,3623548,254923.5,283582.269239,2759,6702007.71663,257267.079499,294818.100987
THLO001,Thlopthlocco-Golden Pony,2016,11,89,0,CTRL,423560,34692.76,30672.4512913,801,1066866.5953,43269.0627696,36898.2295778
TONK001,Tonkawa Indian Casino,2013,7,108,0,CTRL,3177499,300433.24,259652.184887,2484,4721927.34483,289222.234313,263358.244461
TONK001,Tonkawa Indian Casino,2013,8,108,0,CTRL,4435466,444012.19,368356.213147,3349,5755417.00724,419223.444744,352673.262858
TONK001,Tonkawa Indian Casino,2013,9,108,0,CTRL,4169876,399624.03,342000.134399,3241,6436590.65158,401985.379208,345935.780301
TONK001,Tonkawa Indian Casino,2013,10,108,0,CTRL,4209437,366874.07,346117.089793,3350,7508912.12261,378193.294119,357284.27455
TONK001,Tonkawa Indian Casino,2013,11,108,0,CTRL,4393458,352881.91,365518.511764,3241,6729153.52626,333197.69876,364840.554014
TONK001,Tonkawa Indian Casino,2013,12,108,0,CTRL,4765251,402679.52,398780.51267,3349,7452118.62143,405682.611359,408758.373715
TONK001,Tonkawa Indian Casino,2014,1,108,0,CTRL,4637169,382668.95,395158.056338,3356,6700411.99192,382284.105289,389472.482985
TONK001,Tonkawa Indian Casino,2014,2,108,0,CTRL,4825840,471165.48,408180.810236,3025,3439620.2604,409344.487602,365958.29583
TONK001,Tonkawa Indian Casino,2014,3,108,0,CTRL,5316940,373991.45,458398.511662,3357,4696990.2501,323230.885765,406056.323594
TONK001,Tonkawa Indian Casino,2014,4,108,0,CTRL,4657965,433900.69,412686.761429,3240,5916235.2536,420524.771496,398687.069997
TONK001,Tonkawa Indian Casino,2014,5,108,0,CTRL,4900075,463359.39,422727.222812,3363,6132797.44298,440989.246162,399916.220919
TONK001,Tonkawa Indian Casino,2014,6,108,0,CTRL,4678736,424853.53,419017.220205,3259,7216655.72037,419054.950363,416429.501564
TONK001,Tonkawa Indian Casino,2014,7,108,0,CTRL,4652988,402929.95,412730.192847,3363,6819438.01836,404877.059511,416448.740398
TONK001,Tonkawa Indian Casino,2014,8,108,0,CTRL,3625600,375611.91,309061.68024,3361,4657469.09188,348994.001375,293893.320844
TONK001,Tonkawa Indian Casino,2014,9,108,0,CTRL,2244453,212069.67,175931.835436,3246,3942802.83565,219968.385128,183467.436884
TONK001,Tonkawa Indian Casino,2014,10,108,0,CTRL,2260251,165694.61,189247.451128,3354,4005373.69798,160584.544191,195868.92818
TONK001,Tonkawa Indian Casino,2014,11,108,0,CTRL,1925921,148773.45,154383.869925,3240,3180678.03162,147879.184073,159708.601813
TONK001,Tonkawa Indian Casino,2014,12,108,0,CTRL,2247414,221191.03,182334.108823,3348,3548944.65467,228088.588489,184665.315796
TONK001,Tonkawa Indian Casino,2015,1,108,0,CTRL,1939454,172586.73,151971.508325,3348,2856424.59628,169196.824039,152230.455761
TONK001,Tonkawa Indian Casino,2015,2,108,0,CTRL,2180381,174785.43,174874.36494,3024,1993188.6639,158505.834886,161929.676349
TONK001,Tonkawa Indian Casino,2015,3,108,0,CTRL,2052435,198597.84,155960.555725,3348,2076113.39781,171535.636209,141762.604818
TONK001,Tonkawa Indian Casino,2015,4,108,0,CTRL,2004094,149376.85,156948.29874,3240,2706149.34062,154514.952742,153143.0639
TONK001,Tonkawa Indian Casino,2015,5,108,0,CTRL,2191394,123884.94,168606.967823,3348,2948940.40235,118747.407515,162493.246118
TONK001,Tonkawa Indian Casino,2015,6,108,-35,TRMT,1593396,127788.94,122427.344925,2540,2740430.95817,126492.40465,125457.123478
TONK001,Tonkawa Indian Casino,2015,7,73,6,TRMT,1434610,115631.31,107371.947038,2365,2033488.55093,115534.10005,107106.733842
TONK001,Tonkawa Indian Casino,2015,8,79,-1,TRMT,1162977,123397.93,91655.4927754,2423,1921178.85147,121439.074371,93556.9439837
TONK001,Tonkawa Indian Casino,2015,9,78,0,TRAIN,1127291,84460.48,79787.1084756,2340,2053421.64337,95588.9288417,82681.4931454
TONK001,Tonkawa Indian Casino,2015,10,78,0,CTRL,1194209,93501.47,87056.4829023,2418,1930406.27448,96120.74387,86158.3552463
TONK001,Tonkawa Indian Casino,2015,11,78,0,CTRL,1171179,83827.95,80279.9783438,2340,2091153.31773,84625.735208,83276.6179266
TONK001,Tonkawa Indian Casino,2015,12,78,0,CTRL,1409280,105726.72,94340.540449,2418,2147569.27093,100810.981649,94735.6738697
TONK001,Tonkawa Indian Casino,2016,1,78,0,CTRL,1469758,67733.98,106957.977971,2418,2074638.0931,67376.2920181,104069.453138
TONK001,Tonkawa Indian Casino,2016,2,78,0,CTRL,1396758,86428.47,95623.1781843,2262,1337103.72565,75211.5800572,88107.0153481
TONK001,Tonkawa Indian Casino,2016,3,78,0,CTRL,0,0,0,546,0,0,0.0
TONK001,Tonkawa Indian Casino,2016,4,78,0,CTRL,0,0,0,2340,0,0,0.0
TONK001,Tonkawa Indian Casino,2016,5,78,-5,TRMT,0,0,0,2210,0,0,0.0
TONK001,Tonkawa Indian Casino,2016,6,73,-10,TRMT,0,0,0,1849,0,0,0.0
TONK001,Tonkawa Indian Casino,2016,7,63,-34,TRMT,0,0,0,309,0,0,0.0
TONK002,Tonkawa - Native Lights Casino,2013,7,144,0,CTRL,5162948,468448.35,422657.164817,3308,6673652.10914,465175.29544,405717.330388
TONK002,Tonkawa - Native Lights Casino,2013,8,144,-5,TRMT,7387215,528192.33,572633.935246,4304,8150655.03334,486494.64614,521565.901143
TONK002,Tonkawa - Native Lights Casino,2013,9,139,0,TRAIN,6885130,550040.17,539120.856454,4182,10044355.7631,539043.61506,533034.337608
TONK002,Tonkawa - Native Lights Casino,2013,10,139,0,CTRL,6569879,591269.95,522018.154862,4322,10150808.7095,598397.780417,513042.608552
TONK002,Tonkawa - Native Lights Casino,2013,11,139,0,CTRL,7032571,558097.53,558558.80621,4206,9060775.52518,521883.079726,528560.945912
TONK002,Tonkawa - Native Lights Casino,2013,12,139,0,CTRL,6350745,545759.97,483882.717943,4321,9538625.1729,551520.840246,487351.652918
