customernumber,customername,denom,paytableseries,year,month,beginfootprint,deltaptcount,trainset,gamesPlayed,ActualWin,TheoWin,MachineDays,GamesPlayedAdj,ActualWinAdj,TheoWinAdj
7CLA002,7 Clans - Chilocco,$1.00,M4,2016,1,25,0,CTRL,1092416,59627.09,87455.5641488,707,1172368.70323,58580.6874006,80010.3195744
7CLA002,7 Clans - Chilocco,$1.00,M1,2016,2,18,0,CTRL,564821,54018.69,47013.1824177,406,404676.255443,42197.1162297,40586.1268193
7CLA002,7 Clans - Chilocco,$1.00,M37WAP,2016,2,2,0,CTRL,79138,6654.25,8445.10272756,58,55058.1498483,4316.46430008,7269.62198147
7CLA002,7 Clans - Chilocco,$1.00,M38WAP,2016,2,4,0,CTRL,287237,25611.82,31900.5292185,116,230988.128252,27025.2787483,28579.7008882
7CLA002,7 Clans - Chilocco,$1.00,M4,2016,2,25,0,CTRL,1304653,99543.2,105390.536824,652,951478.435431,83191.2039515,91724.1485731
7CLA002,7 Clans - Chilocco,$1.00,M1,2016,3,18,0,CTRL,583971,22881.48,49091.0546293,445,471872.193984,22928.979162,41981.59748
7CLA002,7 Clans - Chilocco,$1.00,M37WAP,2016,3,2,0,CTRL,58570,5417.02,6307.63042432,62,42911.2657151,3610.5757239,5202.50728502
7CLA002,7 Clans - Chilocco,$1.00,M38WAP,2016,3,4,0,CTRL,235089,27953.16,25654.6683056,124,181320.983995,20937.8058249,21465.7179208
7CLA002,7 Clans - Chilocco,$1.00,M4,2016,3,25,0,CTRL,1237236,79896.36,100138.119123,703,1036119.5907,69996.6741727,86133.4709852
7CLA002,7 Clans - Chilocco,$1.00,M1,2016,4,18,0,CTRL,528527,43406.67,43421.6726612,429,472936.383948,34151.192746,37978.6184165
7CLA002,7 Clans - Chilocco,$1.00,M37WAP,2016,4,2,0,CTRL,36833,1209.76,3978.00537286,60,34100.2350805,401.662041156,3471.50384327
7CLA002,7 Clans - Chilocco,$1.00,M38WAP,2016,4,4,6,TRMT,294109,28851.25,32375.105752,276,229655.998206,24636.3726231,27174.633994
7CLA002,7 Clans - Chilocco,$1.00,M4,2016,4,25,0,CTRL,1170010,92919.53,94599.5968545,680,1067416.27045,72470.7761722,82960.8879189
7CLA002,7 Clans - Chilocco,$1.00,M1,2016,5,18,0,CTRL,496670,30908.57,40990.386813,451,626848.829847,28509.4613154,39141.7751005
7CLA002,7 Clans - Chilocco,$1.00,M37WAP,2016,5,2,0,CTRL,59284,5084.08,6876.22648779,62,89305.5019304,3447.44939049,6819.50161478
7CLA002,7 Clans - Chilocco,$1.00,M38WAP,2016,5,10,0,TRAIN,376613,33507.99,41512.6165495,317,490528.252962,34188.5805674,40114.9963944
7CLA002,7 Clans - Chilocco,$1.00,M4,2016,5,25,0,CTRL,1181236,107643.7,95987.4745943,708,1457385.69393,99939.8478646,91278.1232518
7CLA002,7 Clans - Chilocco,$1.00,M1,2016,6,18,0,CTRL,471896,36461.19,38493.6269495,430,573509.739568,33962.4085751,36054.2478596
7CLA002,7 Clans - Chilocco,$1.00,M38WAP,2016,6,10,0,CTRL,327254,43587.85,35419.1439422,300,402198.820834,40909.0340622,33372.1185369
7CLA002,7 Clans - Chilocco,$1.00,M37WAP,2016,6,2,0,CTRL,43648,9543.42,4637.76726713,60,53523.4286786,9113.18604607,4343.1756089
7CLA002,7 Clans - Chilocco,$1.00,M4,2016,6,25,0,CTRL,1051438,96498.85,83886.534014,672,1355692.03208,92274.5781791,79866.943421
7CLA002,7 Clans - Chilocco,$1.00,M1,2016,7,18,0,CTRL,487872,36037.26,39672.8684558,421,525671.447908,32750.7297817,36681.7128305
7CLA002,7 Clans - Chilocco,$1.00,M37WAP,2016,7,2,0,CTRL,40811,1743.61,4204.59114866,62,35353.3490446,1636.98198986,3671.72177505
7CLA002,7 Clans - Chilocco,$1.00,M38WAP,2016,7,10,0,CTRL,332384,38450.41,35723.3826122,310,331318.674114,32172.1775863,32549.3196982
7CLA002,7 Clans - Chilocco,$1.00,M4,2016,7,25,0,CTRL,1099154,90514.28,88494.9738752,688,1184501.97725,87751.9314021,81970.3679053
7CLA002,7 Clans - Chilocco,$1.00,M1,2016,8,18,-2,TRMT,393755,55237.89,32215.4204849,396,513405.011675,48886.440721,30705.8702981
7CLA002,7 Clans - Chilocco,$1.00,M37WAP,2016,8,2,0,CTRL,33142,8245.67,3434.60588254,62,43695.3205255,6640.78782923,3277.69206154
7CLA002,7 Clans - Chilocco,$1.00,M38WAP,2016,8,10,0,CTRL,304102,18182.17,32931.6979021,310,378925.806547,19434.6754861,31065.9361763
7CLA002,7 Clans - Chilocco,$1.00,M4,2016,8,25,-2,TRMT,1009900,81921.69,82601.8800759,662,1298318.8053,82563.2485966,78574.5371438
7CLA002,7 Clans - Chilocco,$1.00,M1,2016,9,16,0,TRAIN,440133,32425.95,36106.9519489,391,535471.205963,30255.3074677,34179.1979636
7CLA002,7 Clans - Chilocco,$1.00,M37WAP,2016,9,2,0,CTRL,50359,6440.59,5112.3924188,60,54967.2997271,6930.9426803,4713.2632049
7CLA002,7 Clans - Chilocco,$1.00,M38WAP,2016,9,10,0,CTRL,342096,45872.97,36891.8524979,300,399792.526447,45238.9342832,34644.0184931
7CLA002,7 Clans - Chilocco,$1.00,M4,2016,9,23,0,TRAIN,1040479,72552.96,84582.8471749,618,1299763.9915,72137.1500589,80743.2480379
7CLA002,7 Clans - Chilocco,$1.00,M1,2016,10,16,0,CTRL,445064,36765.3,36842.2563739,404,589481.839508,37444.3358611,35024.3759664
7CLA002,7 Clans - Chilocco,$1.00,M37WAP,2016,10,2,0,CTRL,48139,3877.69,5220.5313963,62,64059.268951,3697.02779547,4888.77208594
7CLA002,7 Clans - Chilocco,$1.00,M38WAP,2016,10,10,0,CTRL,360910,26159.99,39032.2179057,310,501765.289451,23736.216017,37411.058672
7CLA002,7 Clans - Chilocco,$1.00,M4,2016,10,23,0,CTRL,1079924,101616.25,88660.8946723,645,1477102.86338,94636.2190011,84723.7550154
7CLA002,7 Clans - Chilocco,$1.00,M1,2016,11,16,0,CTRL,29479,1182.71,2339.13059389,122,65135.6181697,1805.020231,2748.10201936
7CLA002,7 Clans - Chilocco,$1.00,M37WAP,2016,11,2,0,CTRL,2438,1130.99,280.615208358,18,6814.0069111,1382.25395268,347.909696654
7CLA002,7 Clans - Chilocco,$1.00,M38WAP,2016,11,10,0,CTRL,23559,1068.85,2640.60867168,90,54782.2415802,1205.67803831,3129.58855712
7CLA002,7 Clans - Chilocco,$1.00,M4,2016,11,23,0,CTRL,64395,6633.45,5255.74668868,186,154840.261139,7637.04927051,6292.40443371
7CLA003,7 Clans - Red Rock,$1.00,M1,2013,12,7,0,CTRL,3615,190,268.932377959,7,9251.50875554,238.80737708,338.015977854
7CLA003,7 Clans - Red Rock,$1.00,M4,2013,12,6,0,CTRL,4702,655,366.388146223,6,12033.3593827,823.25701046,460.506274699
7CLA003,7 Clans - Red Rock,$1.00,M1,2014,1,7,0,CTRL,285205,6118,23226.070185,217,425654.51598,1607.10276335,23281.3878293
7CLA003,7 Clans - Red Rock,$1.00,M4,2014,1,6,0,CTRL,417215,31490,32859.4486241,177,610799.007111,30169.7157379,32467.035118
7CLA003,7 Clans - Red Rock,$1.00,M1,2014,2,7,0,CTRL,320307,21224,25570.1979941,199,239548.523621,16678.0023119,22948.1530586
7CLA003,7 Clans - Red Rock,$1.00,M4,2014,2,6,-1,TRMT,397334,30062,31006.1688839,140,312923.739345,27213.8073766,28344.5993166
7CLA003,7 Clans - Red Rock,$1.00,M1,2014,3,7,1,TRMT,437229,24531,35340.1699188,248,373186.625706,21650.105392,30880.7901792
7CLA003,7 Clans - Red Rock,$1.00,M4,2014,3,5,0,TRAIN,450548,24291,34412.9641431,155,397361.874001,19538.624115,30373.629922
7CLA003,7 Clans - Red Rock,$1.00,M1,2014,4,8,0,TRAIN,385543,34453,31225.2770416,240,480544.720437,35467.1337071,29707.3191125
7CLA003,7 Clans - Red Rock,$1.00,M4,2014,4,5,0,CTRL,387804,22429,29707.7437878,150,502299.129341,18282.4727138,28587.5339266
7CLA003,7 Clans - Red Rock,$1.00,M1,2014,5,8,0,CTRL,386669,35156,31265.7559132,248,468689.782584,34394.6103648,29546.3535349
7CLA003,7 Clans - Red Rock,$1.00,M4,2014,5,5,0,CTRL,448974,33992,34441.5503922,155,550404.42009,31665.5002407,32497.5504078
7CLA003,7 Clans - Red Rock,$1.00,M1,2014,6,8,0,CTRL,392896,22332,32096.090199,240,605546.304211,21883.2754978,31728.8436792
7CLA003,7 Clans - Red Rock,$1.00,M4,2014,6,5,0,CTRL,392102,25276,30192.6312202,150,584159.43918,21730.0107729,29568.6846058
7CLA003,7 Clans - Red Rock,$1.00,M1,2014,7,8,0,CTRL,295476,20362,23701.6941129,248,401621.951435,20827.1425802,23450.0075716
7CLA003,7 Clans - Red Rock,$1.00,M4,2014,7,5,0,CTRL,316030,38036,23593.7057785,155,424116.743494,39885.7519972,23304.8107811
7CLA003,7 Clans - Red Rock,$1.00,M1,2014,8,8,0,CTRL,273010,35813,22534.8447155,248,339526.111431,34491.6067237,21186.0321335
7CLA003,7 Clans - Red Rock,$1.00,M4,2014,8,5,0,CTRL,300958,28586,23573.5111198,155,385397.978261,29325.8499537,22482.2521762
7CLA003,7 Clans - Red Rock,$1.00,M1,2014,9,8,0,CTRL,201129,14286,16659.8582286,240,316457.698152,19711.5585822,16791.9247462
7CLA003,7 Clans - Red Rock,$1.00,M4,2014,9,5,0,CTRL,280777,7849,22671.1526134,150,483068.179153,12643.210362,23449.997644
7CLA003,7 Clans - Red Rock,$1.00,M1,2014,10,8,0,CTRL,238409,18514,20350.636332,248,385238.29676,21132.8116808,20467.6961855
7CLA003,7 Clans - Red Rock,$1.00,M4,2014,10,5,0,CTRL,313224,22372,25133.4312732,155,511344.755633,21710.6344811,25371.6419309
7CLA003,7 Clans - Red Rock,$1.00,M1,2014,11,8,0,CTRL,215738,9434,18224.1380543,240,324499.522945,8492.86543583,18094.1308341
7CLA003,7 Clans - Red Rock,$1.00,M4,2014,11,5,0,CTRL,303012,24113,24368.9062749,150,466335.141957,25005.9557989,24509.3205982
7CLA003,7 Clans - Red Rock,$1.00,M1,2014,12,8,0,CTRL,242510,29094,20560.3384698,248,352405.15897,27026.3166782,20647.3378967
7CLA003,7 Clans - Red Rock,$1.00,M4,2014,12,5,0,CTRL,334110,31642,26999.9877268,155,501203.065437,32063.6144475,27367.6955931
7CLA003,7 Clans - Red Rock,$1.00,M1,2015,1,8,0,CTRL,207292,18960,17622.3452668,248,269779.832389,20539.0974429,17159.0872991
7CLA003,7 Clans - Red Rock,$1.00,M4,2015,1,5,0,CTRL,281631,22854,22237.2225715,155,379320.138659,22856.1021812,21749.5797551
7CLA003,7 Clans - Red Rock,$1.00,M1,2015,2,8,0,CTRL,231041,20100,19571.2803149,224,192053.297594,19549.8519764,17621.5825976
7CLA003,7 Clans - Red Rock,$1.00,M4,2015,2,5,0,CTRL,315701,21747,25639.8728597,140,260226.58355,19648.8383469,22968.6929425
7CLA003,7 Clans - Red Rock,$1.00,M1,2015,3,8,0,CTRL,221959,36091,18716.0176671,248,198911.600459,34032.2063985,16504.7407524
7CLA003,7 Clans - Red Rock,$1.00,M4,2015,3,5,0,CTRL,306342,26438,24458.5772093,155,289277.496966,21506.0380255,21994.1668696
7CLA003,7 Clans - Red Rock,$1.00,M1,2015,4,8,0,CTRL,232634,16495,20115.4367704,240,284729.051673,12710.0667461,19297.2813578
7CLA003,7 Clans - Red Rock,$1.00,M4,2015,4,5,0,CTRL,322330,3748,26856.5067931,150,370647.038782,3029.5910651,25316.3511538
7CLA003,7 Clans - Red Rock,$1.00,M1,2015,5,8,0,CTRL,241366,11189,20707.4894972,248,279377.553278,8210.10847371,19370.5061549
7CLA003,7 Clans - Red Rock,$1.00,M4,2015,5,5,0,CTRL,267225,14162,21459.0879509,155,322489.174058,9029.38669528,20242.9471627
7CLA003,7 Clans - Red Rock,$1.00,M1,2015,6,8,0,CTRL,173484,11025,14984.4698861,240,276964.996942,11580.4125052,15083.7809339
7CLA003,7 Clans - Red Rock,$1.00,M4,2015,6,5,0,CTRL,220882,15338,18128.9884959,150,324589.830002,16365.7976919,17853.1988089
7CLA003,7 Clans - Red Rock,$1.00,M1,2015,7,8,0,CTRL,201126,17790,16696.5819155,248,280951.86673,18115.1987799,16623.5842948
7CLA003,7 Clans - Red Rock,$1.00,M4,2015,7,5,0,CTRL,252447,29830,20641.2033315,155,353142.086389,29253.136734,20758.5801733
7CLA003,7 Clans - Red Rock,$1.00,M1,2015,8,8,-1,TRMT,157872,19014,13274.1319737,229,226724.066467,19591.2267816,12975.3893124
7CLA003,7 Clans - Red Rock,$1.00,M4,2015,8,5,0,CTRL,244814,17953,19845.033793,155,372895.507731,17174.8788961,19858.3714286
7CLA003,7 Clans - Red Rock,$1.00,M1,2015,9,7,0,TRAIN,152547,14331,12681.2179801,210,249738.996592,14974.3785038,12971.1290113
7CLA003,7 Clans - Red Rock,$1.00,M4,2015,9,5,0,CTRL,239742,17509,19836.7384062,150,417535.915083,19818.8585272,20733.6713164
7CLA003,7 Clans - Red Rock,$1.00,M1,2015,10,7,0,CTRL,157785,14256,13305.0987398,217,244431.295059,14912.4467041,13171.1487349
7CLA003,7 Clans - Red Rock,$1.00,M4,2015,10,5,0,CTRL,238426,23226,19337.1785076,155,382121.779331,20835.6019877,19343.0747071
7CLA003,7 Clans - Red Rock,$1.00,M1,2015,11,7,0,CTRL,173925,12112,14611.0031791,210,293171.541724,14364.4029839,15014.1531447
7CLA003,7 Clans - Red Rock,$1.00,M4,2015,11,5,0,CTRL,238705,1337,19195.1223278,150,452787.448921,791.85604368,20582.9707381
7CLA003,7 Clans - Red Rock,$1.00,M1,2015,12,7,0,CTRL,177462,11116,15150.9023074,217,275683.492385,12942.4545525,15313.5283438
7CLA003,7 Clans - Red Rock,$1.00,M4,2015,12,5,0,CTRL,250189,25264,20642.5516587,155,403400.639446,25985.5764538,21205.3719863
7CLA003,7 Clans - Red Rock,$1.00,M1,2016,1,7,0,CTRL,164437,19494,13707.6213484,217,194702.077177,20099.5805407,12929.6624004
7CLA003,7 Clans - Red Rock,$1.00,M4,2016,1,5,0,CTRL,238973,12711,19523.9487506,155,319478.334238,8360.27981046,19039.6242634
7CLA003,7 Clans - Red Rock,$1.00,M1,2016,2,7,0,CTRL,191037,28287,15990.0083112,203,170956.937127,26110.1299678,14844.2587063
7CLA003,7 Clans - Red Rock,$1.00,M4,2016,2,5,0,CTRL,266426,22158,22194.217208,145,236841.633239,16963.6469829,20661.545212
7CLA003,7 Clans - Red Rock,$1.00,M1,2016,3,7,0,CTRL,236098,28441,20384.9863609,217,224830.808576,29166.1162823,18317.8141313
7CLA003,7 Clans - Red Rock,$1.00,M4,2016,3,5,0,CTRL,323647,4862,27094.6122215,155,321938.98717,6505.22707988,24564.4834071
7CLA003,7 Clans - Red Rock,$1.00,M1,2016,4,7,0,CTRL,161584,23542,13759.7393793,210,165992.178125,20058.90823,12503.5950091
7CLA003,7 Clans - Red Rock,$1.00,M37WAP,2016,4,1,0,CTRL,9637,-881.1,1131.84923709,18,8712.91546072,-878.096199163,980.161143785
7CLA003,7 Clans - Red Rock,$1.00,M38WAP,2016,4,3,0,CTRL,34247,4250.43,4023.90210355,54,37194.715873,3806.7156986,3660.38952884
7CLA003,7 Clans - Red Rock,$1.00,M4,2016,4,5,0,CTRL,241210,25259,20158.5492912,150,257189.702858,24549.0767576,18484.2792151
7CLA003,7 Clans - Red Rock,$1.00,M1,2016,5,7,0,CTRL,161550,7089,14024.9542109,222,226027.442126,9346.26247427,13820.5126393
7CLA003,7 Clans - Red Rock,$1.00,M37WAP,2016,5,1,0,CTRL,13209,2131.84,1523.7827834,31,21949.8028448,2228.37252963,1631.8601597
7CLA003,7 Clans - Red Rock,$1.00,M38WAP,2016,5,3,0,CTRL,45426,10009.31,4752.45237424,93,80599.4811991,10765.5652353,4968.25932577
7CLA003,7 Clans - Red Rock,$1.00,M4,2016,5,5,0,CTRL,228193,22453,19094.7364286,159,349355.612002,23654.2842356,19336.6472777
7CLA003,7 Clans - Red Rock,$1.00,M1,2016,6,7,0,CTRL,147544,22440,12631.2430278,210,225793.180529,22317.109528,12547.1152971
7CLA003,7 Clans - Red Rock,$1.00,M37WAP,2016,6,1,0,CTRL,9315,1996.66,1035.29688182,30,14375.4328212,1652.4659192,1058.57731144
7CLA003,7 Clans - Red Rock,$1.00,M38WAP,2016,6,3,0,CTRL,42009,6991.77,4414.55879095,90,65363.2098787,7079.49516829,4375.04139257
7CLA003,7 Clans - Red Rock,$1.00,M4,2016,6,5,0,CTRL,229871,22888,19300.7895409,150,340888.034127,22312.3201126,19175.2254521
7CLA003,7 Clans - Red Rock,$1.00,M1,2016,7,7,0,CTRL,151015,12028,12640.2081075,217,177707.898984,10470.9608956,12005.2512052
7CLA003,7 Clans - Red Rock,$1.00,M37WAP,2016,7,1,0,CTRL,9985,1952.92,899.029859613,31,15841.0861646,1937.52061756,922.601001359
7CLA003,7 Clans - Red Rock,$1.00,M38WAP,2016,7,3,0,CTRL,41977,1670.53,4615.97297314,93,58452.6758014,1309.58004838,4539.84984761
7CLA003,7 Clans - Red Rock,$1.00,M4,2016,7,5,0,CTRL,253288,14217,21017.6706749,155,312054.996383,15969.2309164,20292.5256911
7CLA003,7 Clans - Red Rock,$1.00,M1,2016,8,7,0,CTRL,144486,16281,12224.0923353,217,240064.509027,16784.7820232,12583.0955897
7CLA003,7 Clans - Red Rock,$1.00,M37WAP,2016,8,1,0,CTRL,9886,2402.86,1020.07741465,31,15142.8189622,2470.55446821,1015.51249987
7CLA003,7 Clans - Red Rock,$1.00,M38WAP,2016,8,3,0,CTRL,47763,5147.54,4934.82850052,93,66615.875866,5283.38095829,4790.25298672
7CLA003,7 Clans - Red Rock,$1.00,M4,2016,8,5,0,CTRL,212136,24167,17370.7130747,155,331590.697784,25286.9891507,17567.9958462
7CLA003,7 Clans - Red Rock,$1.00,M1,2016,9,7,0,CTRL,147878,1825,12402.1004977,210,220316.665761,2000.42507293,12403.6989644
7CLA003,7 Clans - Red Rock,$1.00,M37WAP,2016,9,1,0,CTRL,11026,3256.87,1233.59165062,30,19210.955781,3360.72067486,1317.88428228
7CLA003,7 Clans - Red Rock,$1.00,M38WAP,2016,9,3,0,CTRL,40715,2525.68,4273.52298028,90,61770.3633791,1440.48577489,4353.23610618
7CLA003,7 Clans - Red Rock,$1.00,M4,2016,9,5,0,CTRL,207759,17262,17181.5310406,150,293291.616001,18257.9201728,16959.5805588
7CLA003,7 Clans - Red Rock,$1.00,M1,2016,10,7,0,CTRL,129296,14312,11326.9123291,217,206371.457023,13176.3186145,11359.3595034
7CLA003,7 Clans - Red Rock,$1.00,M37WAP,2016,10,1,0,CTRL,6383,2422.94,746.074279907,24,13465.2167647,2464.11098558,821.327177104
7CLA003,7 Clans - Red Rock,$1.00,M38WAP,2016,10,3,0,CTRL,29702,1692.57,3452.52153581,72,68564.8512507,1717.29475861,3818.97085625
7CLA003,7 Clans - Red Rock,$1.00,M4,2016,10,5,0,CTRL,192459,26500,16177.3838985,155,326722.930577,26344.3417266,16597.6438223
7CLA003,7 Clans - Red Rock,$1.00,M1,2016,11,7,0,CTRL,11208,-301,951.654087852,63,26260.6342753,-199.362627179,1129.15737589
7CLA003,7 Clans - Red Rock,$1.00,M4,2016,11,5,0,CTRL,15636,2793,1314.23894371,45,38699.5969246,3164.62486653,1586.10246729
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2013,7,33,0,CTRL,790819,40552,61093.847277,758,988753.115615,42302.1209052,58918.7652428
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2013,7,58,0,CTRL,2033808,157050,152760.308632,1336,2589738.5142,145679.88595,147904.352193
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2013,8,33,0,CTRL,1206740,58973,93036.7322773,1024,1220352.44471,57680.8635779,84084.3675686
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2013,8,58,0,CTRL,2973756,213785,221479.839496,1798,3072841.02848,188034.441824,201260.824251
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2013,9,33,0,CTRL,1137711,87922,88836.8852365,992,1479459.61427,83222.5871307,86517.021289
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2013,9,58,0,CTRL,2792587,185681,209581.897725,1743,3682361.88673,184624.704505,205213.684515
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2013,10,33,0,CTRL,1120115,97247,86314.3274781,1028,1573138.07772,97920.954564,83900.4439799
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2013,10,58,0,CTRL,2862708,178825,213304.414214,1807,3987471.54374,175700.586535,207236.536765
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2013,11,33,0,CTRL,1259157,101143,97203.6417268,1000,1360241.38389,93720.2714188,89108.4358784
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2013,11,58,0,CTRL,3158565,239390,236206.405872,1749,3710056.61761,225735.801186,221494.886121
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2013,12,33,0,CTRL,1114885,80524,86234.3124377,989,1558271.47695,67537.9385769,86084.0246887
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2013,12,58,0,CTRL,3048668,242732,229889.803844,1771,4147254.5094,236320.551696,227931.934479
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2014,1,33,6,TRMT,936701,67113,71715.7296119,910,1107605.17431,64668.5183707,67441.6611229
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2014,1,58,9,TRMT,2924865,210292,219915.963929,1872,3615591.94658,210492.885779,208496.03272
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2014,2,39,17,TRMT,1201560,114362,91180.1239146,934,619727.047468,99261.7730164,75171.5310755
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2014,2,67,18,TRMT,3371024,205952,253826.562364,1799,1932605.79927,166148.817694,214776.398235
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2014,3,56,-2,TRMT,1332545,106386,101981.950975,1018,971024.370715,91653.9540903,85502.1893242
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2014,3,85,0,TRAIN,3640166,264536,273641.763644,2028,2695458.55175,218384.446479,231379.534579
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2014,4,54,0,TRAIN,1071996,77561,83203.2986707,987,1078577.3068,75430.9138808,74850.3914869
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2014,4,85,0,CTRL,3009991,219951,227242.987263,1915,3161764.32762,198173.403915,207723.595728
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2014,5,54,0,CTRL,1278168,101220,98725.3922531,1019,1292663.60744,90685.5738479,89209.2591372
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2014,5,85,0,CTRL,3663824,252001,277248.241017,1990,3862640.78899,236330.683074,252896.989214
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2014,6,54,-2,TRMT,1086458,97764,82771.8702076,1017,1327043.58354,91320.0130765,77705.40691
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2014,6,85,-3,TRMT,3135356,234281,237082.84558,1929,3926550.0073,227991.88437,224519.551108
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2014,7,52,0,TRAIN,1237010,75160,96114.2839735,1008,1441632.73885,70081.2382792,91820.1601484
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2014,7,82,0,TRAIN,3392708,250265,256891.326776,1968,4040122.08843,238012.833913,246619.770501
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2014,8,52,5,TRMT,1245163,117558,99835.9392393,1094,1278569.27992,107024.407348,90355.7808559
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2014,8,82,3,TRMT,3688109,274869,294158.943877,2038,3938754.26138,247369.453999,268595.012568
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2014,9,57,0,TRAIN,1001039,110365,81166.1127074,1040,1380030.54043,105783.181131,79505.9717754
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2014,9,85,0,TRAIN,2985016,180559,239104.064088,1963,4247550.66888,162752.814432,235493.766894
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2014,10,57,0,CTRL,1111823,68798,89638.6141857,1099,1488930.66674,59924.4916826,85734.9831366
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2014,10,85,0,CTRL,3189188,215000,255586.754802,2032,4468297.72144,201399.442109,247477.265229
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2014,11,85,0,CTRL,3124260,250520,252678.305684,1963,4104013.32852,246564.679456,243849.560611
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2014,11,57,0,CTRL,1087618,107969,88514.305693,1065,1358355.75637,98345.2662132,84555.0018159
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2014,12,85,0,CTRL,3229164,231476,259877.662317,2050,4140571.6767,224557.318208,252231.013208
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2014,12,57,0,CTRL,1173015,93944,95682.5732005,1076,1430873.22473,92399.7415095,91964.9056485
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2015,1,57,0,CTRL,1044718,107015,85494.2663958,1076,1072406.37694,95171.0917036,78288.0499992
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2015,1,85,0,CTRL,3066512,208936,245196.335633,2029,3223514.38938,200429.687903,224935.854472
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2015,2,57,0,CTRL,1139146,103353,90515.3073134,978,737647.171662,85648.1920623,76505.2848845
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2015,2,85,0,CTRL,2924401,264353,234281.447124,1811,1982467.66456,228818.334781,201360.077647
7CLA004,Otoe Missouria-First Council Casino,$1.00,M1,2015,3,57,1,TRMT,1131534,86956,90848.0444445,1137,888065.351587,78473.0699531,77350.3503262
7CLA004,Otoe Missouria-First Council Casino,$1.00,M4,2015,3,85,0,CTRL,3134742,231979,252185.15527,2041,2458600.65304,200540.781273,214326.095751
